Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
108	:	1709809973.539	   628.786	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC2_PE.bam /Scratch/jill/alignment_results_bwa/FC2_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC2_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC2_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC2.bam && rm /Scratch/jill/alignment_results_bwa/FC2_temp_sorted.bam
105	:	1709809346.867	  1731.177	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC10_PE.bam /Scratch/jill/alignment_results_bwa/FC10_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC10_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC10_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC10.bam && rm /Scratch/jill/alignment_results_bwa/FC10_temp_sorted.bam
107	:	1709809803.433	  1577.776	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC1_PE.bam /Scratch/jill/alignment_results_bwa/FC1_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC1_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC1_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC1.bam && rm /Scratch/jill/alignment_results_bwa/FC1_temp_sorted.bam
109	:	1709810359.603	  1428.213	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC3_PE.bam /Scratch/jill/alignment_results_bwa/FC3_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC3_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC3_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC3.bam && rm /Scratch/jill/alignment_results_bwa/FC3_temp_sorted.bam
112	:	1709811381.214	  1257.349	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC6_PE.bam /Scratch/jill/alignment_results_bwa/FC6_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC6_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC6_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC6.bam && rm /Scratch/jill/alignment_results_bwa/FC6_temp_sorted.bam
113	:	1709811787.823	  1563.203	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC7_PE.bam /Scratch/jill/alignment_results_bwa/FC7_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC7_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC7_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC7.bam && rm /Scratch/jill/alignment_results_bwa/FC7_temp_sorted.bam
110	:	1709810602.331	  2784.452	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC4_PE.bam /Scratch/jill/alignment_results_bwa/FC4_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC4_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC4_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC4.bam && rm /Scratch/jill/alignment_results_bwa/FC4_temp_sorted.bam
114	:	1709812638.570	  1267.616	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC8_PE.bam /Scratch/jill/alignment_results_bwa/FC8_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC8_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC8_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC8.bam && rm /Scratch/jill/alignment_results_bwa/FC8_temp_sorted.bam
106	:	1709809590.827	  4607.585	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC11_PE.bam /Scratch/jill/alignment_results_bwa/FC11_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC11_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC11_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC11.bam && rm /Scratch/jill/alignment_results_bwa/FC11_temp_sorted.bam
111	:	1709811078.052	  3345.940	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC5_PE.bam /Scratch/jill/alignment_results_bwa/FC5_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC5_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC5_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC5.bam && rm /Scratch/jill/alignment_results_bwa/FC5_temp_sorted.bam
116	:	1709813386.791	  1519.003	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR1_PE.bam /Scratch/jill/alignment_results_bwa/NR1_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR1_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR1_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR1.bam && rm /Scratch/jill/alignment_results_bwa/NR1_temp_sorted.bam
119	:	1709814423.998	  1339.926	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR4_PE.bam /Scratch/jill/alignment_results_bwa/NR4_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR4_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR4_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR4.bam && rm /Scratch/jill/alignment_results_bwa/NR4_temp_sorted.bam
120	:	1709814905.799	   939.832	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR5_PE.bam /Scratch/jill/alignment_results_bwa/NR5_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR5_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR5_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR5.bam && rm /Scratch/jill/alignment_results_bwa/NR5_temp_sorted.bam
118	:	1709814198.418	  1933.259	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR3_PE.bam /Scratch/jill/alignment_results_bwa/NR3_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR3_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR3_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR3.bam && rm /Scratch/jill/alignment_results_bwa/NR3_temp_sorted.bam
117	:	1709813906.192	  2440.796	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR2_PE.bam /Scratch/jill/alignment_results_bwa/NR2_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR2_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR2_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR2.bam && rm /Scratch/jill/alignment_results_bwa/NR2_temp_sorted.bam
115	:	1709813351.033	  3540.335	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/FC9_PE.bam /Scratch/jill/alignment_results_bwa/FC9_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/FC9_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/FC9_temp_sorted.bam /Scratch/jill/alignment_results_bwa/FC9.bam && rm /Scratch/jill/alignment_results_bwa/FC9_temp_sorted.bam
124	:	1709816346.994	  1464.949	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR9_PE.bam /Scratch/jill/alignment_results_bwa/NR9_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR9_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR9_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR9.bam && rm /Scratch/jill/alignment_results_bwa/NR9_temp_sorted.bam
125	:	1709816891.375	   955.785	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/PC2_1_PE.bam /Scratch/jill/alignment_results_bwa/PC2_1_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/PC2_1_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/PC2_1_temp_sorted.bam /Scratch/jill/alignment_results_bwa/PC2_1.bam && rm /Scratch/jill/alignment_results_bwa/PC2_1_temp_sorted.bam
121	:	1709815763.930	  2385.710	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR6_PE.bam /Scratch/jill/alignment_results_bwa/NR6_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR6_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR6_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR6.bam && rm /Scratch/jill/alignment_results_bwa/NR6_temp_sorted.bam
122	:	1709815845.638	  2512.937	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR7_PE.bam /Scratch/jill/alignment_results_bwa/NR7_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR7_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR7_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR7.bam && rm /Scratch/jill/alignment_results_bwa/NR7_temp_sorted.bam
123	:	1709816131.684	  2229.437	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/NR8_PE.bam /Scratch/jill/alignment_results_bwa/NR8_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/NR8_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/NR8_temp_sorted.bam /Scratch/jill/alignment_results_bwa/NR8.bam && rm /Scratch/jill/alignment_results_bwa/NR8_temp_sorted.bam
127	:	1709817847.167	  1363.547	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/PC2_3_PE.bam /Scratch/jill/alignment_results_bwa/PC2_3_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/PC2_3_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/PC2_3_temp_sorted.bam /Scratch/jill/alignment_results_bwa/PC2_3.bam && rm /Scratch/jill/alignment_results_bwa/PC2_3_temp_sorted.bam
126	:	1709817811.950	  1417.710	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/PC2_2_PE.bam /Scratch/jill/alignment_results_bwa/PC2_2_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/PC2_2_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/PC2_2_temp_sorted.bam /Scratch/jill/alignment_results_bwa/PC2_2.bam && rm /Scratch/jill/alignment_results_bwa/PC2_2_temp_sorted.bam
129	:	1709818358.582	  1092.111	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/PC_2_PE.bam /Scratch/jill/alignment_results_bwa/PC_2_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/PC_2_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/PC_2_temp_sorted.bam /Scratch/jill/alignment_results_bwa/PC_2.bam && rm /Scratch/jill/alignment_results_bwa/PC_2_temp_sorted.bam
128	:	1709818149.647	  2067.776	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/PC_1_PE.bam /Scratch/jill/alignment_results_bwa/PC_1_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/PC_1_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/PC_1_temp_sorted.bam /Scratch/jill/alignment_results_bwa/PC_1.bam && rm /Scratch/jill/alignment_results_bwa/PC_1_temp_sorted.bam
130	:	1709818361.128	  6673.463	0	0	0	0	samtools cat /Scratch/jill/alignment_results_bwa/PC_3_PE.bam /Scratch/jill/alignment_results_bwa/PC_3_SE.bam | samtools sort -n --threads 5 | samtools fixmate - - | samtools sort --threads 5 -o /Scratch/jill/alignment_results_bwa/PC_3_temp_sorted.bam && sambamba markdup -r -t 5 /Scratch/jill/alignment_results_bwa/PC_3_temp_sorted.bam /Scratch/jill/alignment_results_bwa/PC_3.bam && rm /Scratch/jill/alignment_results_bwa/PC_3_temp_sorted.bam
